plate,totalowed
T679503C,1829.42
T722537C,1826.72
T679702C,1826.72
T672879C,1826.72
T679677C,1826.72
T802308C,1826.72
T656535C,1826.72
T656554C,1826.72
T679675C,1826.72
8E76H,1825.47
T700983C,1824.26
T778523C,1820
T722860C,1820
T802197C,1820
T795175C,1820
T737999C,1815.17
T705655C,1815.17
T713646C,1815.17
T675432C,1815.17
T632959C,1815.17
T697212C,1815.17
8N17H,1812.62
8N16H,1812.62
8N18H,1812.62
T793680C,1812.54
T799684C,1812.54
T799944C,1812.54
T100145C,1812.54
T789110C,1812.54
T793674C,1812.54
T778263C,1810.8600000000001
T767584C,1810
T794669C,1810
T787606C,1810
T788871C,1810
T706407C,1805.61
T700218C,1804.53
T626022C,1800.85
T772388C,1800.85
T604978C,1800.85
T734235C,1800.85
T496094C,1800.85
T101112C,1800.85
T604937C,1800.85
T608475C,1800.85
T626647C,1800.85
T706783C,1800.85
T474263C,1800.85
T789034C,1800.85
T774835C,1800.23
T787659C,1800
T787651C,1800
T781162C,1800
T787650C,1800
T792192C,1800
T781161C,1800
T785291C,1800
T770651C,1800
T792153C,1800
T784185C,1800
T792152C,1800
T792198C,1800
T781163C,1800
T785290C,1800
T787641C,1800
T792191C,1800
T785289C,1800
T786466C,1800
T807890C,1796.42
T611356C,1795
T631205C,1795
T783711C,1795
T797548C,1795
T787418C,1795
T717153C,1792.31
T788768C,1791.58
T662959C,1791.24
T655106C,1786.71
T697989C,1786.71
T771689C,1785.67
T710016C,1780.67
T803935C,1777.03
T732681C,1774.9
T744903C,1770.6000000000001
T722554C,1770.23
T785298C,1770
T789331C,1770
T680780C,1770
T651250C,1770
T728213C,1770
T729144C,1770
T778407C,1770
T654494C,1770
1NUPE,1769.32
T733450C,1768.1399999999996
7P16A,1766.64
Y201104C,1766.64
T666303C,1765.0399999999997
T636143C,1765
T750632C,1765
T723334C,1765
T607154C,1765
T519552C,1765
T519621C,1765
T788729C,1765
T800766C,1765
T607001C,1765
T758152C,1765
T799626C,1762.6100000000004
T715223C,1761.26
T738690C,1761.17
T102915C,1760.09
T754150C,1756.3899999999999
T715214C,1756.3899999999999
T792126C,1756.3899999999999
T764648C,1756.21
T732692C,1754.96
T784583C,1752.8400000000001
T750453C,1750
T717727C,1749.75
T776895C,1749.75
T102005C,1748.43
T773569C,1745.3400000000001
T762190C,1741.5
T705069C,1740.0300000000002
T757313C,1740
T505963C,1737.49
T658370C,1737.49
T636331C,1737.49
T636275C,1737.49
T682148C,1737.1100000000001
T679227C,1737.1100000000001
BKSN4KE,1735.6399999999999
T649231C,1735
T605915C,1735
T734740C,1735
T722479C,1735
T744590C,1735
T797193C,1735
T695282C,1735
T722631C,1735
T715897C,1735
T519518C,1735
T498906C,1735
T757378C,1735
T692617C,1735
T768921C,1735
T677945C,1730
T804738C,1730
T649695C,1730
T774441C,1728.65
T707454C,1728.08
T744581C,1728.08
T807894C,1726.3899999999999
T769729C,1725.04
T630024C,1725
T630023C,1725
T626403C,1725
T662362C,1725
T651968C,1725
T618810C,1725
T628303C,1725
T797099C,1725
T626450C,1725
T102661C,1725
T801268C,1725
T624462C,1725
T660890C,1725
T626405C,1725
T794276C,1725
T626533C,1725
T658064C,1725
T644563C,1725
T789438C,1725
T794702C,1725
T742808C,1725
T626519C,1725
T618595C,1725
T620840C,1725
T623231C,1725
T630022C,1725
T789057C,1720.17
T675095C,1720.04
T694249C,1720.04
T738198C,1720
T782532C,1720
T728507C,1720
T712801C,1720
MOESADI,1718.45
BRUNIK29,1718.0100000000004
T781114C,1715.3
T793141C,1715
T788744C,1715
T761935C,1715
T684204C,1711.7499999999998
T607294C,1711.33
T704055C,1711.33
T778393C,1710.0800000000002
T698049C,1710
T768381C,1710
T799371C,1710
T781329C,1710
T807143C,1706.52
T758443C,1706.48
T721566C,1705.94
T805665C,1705
T726916C,1704.95
T714433C,1703.61
T786609C,1702.13
T723056C,1700
T803857C,1699.3
T794470C,1699.3
T768680C,1698.9
T752636C,1696.83
T738978C,1696.83
T746234C,1696.3999999999999
T684688C,1695
T750078C,1695
T641902C,1695
2B35B,1692.2799999999997
T778745C,1691.3600000000001
T790391C,1691.3600000000001
T778679C,1691.3600000000001
AMZKZAKA,1690.4099999999999
T776131C,1690
T790947C,1690
T808010C,1688.76
7C23,1687.9999999999998
7C23J,1687.9999999999998
5D85B,1686.4900000000002
T695086C,1686.35
T749489C,1685
T750087C,1685
T701844C,1682.29
T693001C,1682.06
T774595C,1680.84
T102798C,1680
T737752C,1677.37
T662612C,1675
T757069C,1673.45
T102335C,1670.97
8N80B,1670
8N81C,1670
8N80H,1670
T740294C,1667.37
T779101C,1665.23
T755539C,1665
T805225C,1665
1A91C,1664.0100000000002
T707632C,1663.19
T689599C,1662.14
T722473C,1660
T757185C,1657.15
T689197C,1656.82
1M99H,1656.1699999999998
1M98H,1656.1699999999998
T771563C,1655.42
T439800C,1649.41
T714019C,1647.27
T757257C,1647.27
T722651C,1645.9099999999999
T799982C,1645
T806736C,1645
T770239C,1645
T664604C,1645
T630282C,1645
T612840C,1645
T772449C,1645
T721333C,1645
T675091C,1645
T721241C,1645
T614790C,1645
T688371C,1645
T759072C,1645
T785464C,1645
T650320C,1645
T601406C,1645
T718214C,1645
T764153C,1645
T781719C,1645
T620208C,1645
T802026C,1645
T688702C,1645
T668325C,1645
T721406C,1644.41
2R18J,1643.84
2R19H,1643.84
2R18H,1643.84
2R19J,1643.84
T745001C,1643.24
T681551C,1641.41
T800810C,1638.74
T768711C,1638.67
T774009C,1636.8899999999999
T773940C,1633.24
T780178C,1632.5
T755652C,1630
T686202C,1630
T783236C,1626.3999999999992
T717977C,1625.6399999999999
T733854C,1625.6399999999999
T660555C,1625.6399999999999
T733423C,1625.6399999999999
T741655C,1625.6399999999999
T704189C,1625
KOBRE226,1625
T716939C,1623.52
T740891C,1620
T709386C,1620
T795457C,1615.08
T800616C,1615
T661628C,1613.19
T681858C,1611.3000000000002
T718063C,1610
6K33J,1610
7M54H,1610
T715973C,1609.2
T767421C,1605
T775553C,1605
T767361C,1605
T720980C,1605
T767391C,1605
T781057C,1600.06
T630856C,1600
1R35H,1597.66
1R34H,1597.66
T806451C,1596.8700000000001
T649380C,1595
T621860C,1595
T649303C,1595
T621889C,1595
T634862C,1595
T621861C,1595
T693148C,1595
FENOM,1595
T634751C,1595
T649382C,1595
T693095C,1595
T621863C,1595
T685103C,1592
T757651C,1590.81
T703841C,1590
T803914C,1590
T634981C,1590
T636659C,1590
T664783C,1586.21
T736138C,1585
T651701C,1585
T783530C,1585
T102933C,1584.3999999999999
T791537C,1584.3600000000001
T738355C,1582.48
T794292C,1582.1399999999999
T730891C,1581.19
T695675C,1581.1100000000001
T681119C,1580.49
SAMIR4IK,1580.49
T686598C,1580.4299999999996
T769659C,1580
T687525C,1578.21
T710289C,1577.31
T713355C,1577.31
T710288C,1577.31
T713530C,1577.31
T652478C,1577.31
T786588C,1577.31
T799567C,1577.31
T713354C,1577.31
T721684C,1576.1
T698701C,1575.81
6J71H,1575
6J70B,1575
T799220C,1574.5299999999997
T739200C,1573.28
T757210C,1570.37
T788797C,1570
T651978C,1570
T806890C,1569.92
T750090C,1568.58
T729343C,1567.21
T676714C,1567.2
3T42H,1565.17
T737499C,1565
1A24H,1565
T799481C,1563.56
T769337C,1563.56
T518734C,1563.56
T491833C,1563.56
T793475C,1563.56
T630610C,1563.56
1D43B,1563.27
3J92B,1560
3J91B,1560
T692663C,1558.08
4Y53A,1556.33
4Y54B,1556.33
T637443C,1550.04
T611956C,1550.04
T672948C,1550.04
T622603C,1550.04
T526564C,1550.04
T505581C,1550.04
T791382C,1550.04
T754223C,1550.04
T489601C,1550.04
T698104C,1550.04
T611970C,1550.04
T485598C,1550.04
T501949C,1550.04
T792090C,1550.04
T612111C,1550.04
T481757C,1550.04
T621277C,1550.04
T504066C,1550.04
T725505C,1550.04
T524319C,1550.04
T715695C,1550.04
T610245C,1550.04
T801075C,1550.04
T764015C,1550.04
T102115C,1547.04
T793683C,1546.23
T740093C,1545.7
T680694C,1545
T694921C,1540.1
T775093C,1540
T775554C,1540
T794837C,1540
T775046C,1540
T775047C,1540
T784686C,1540
T772779C,1540
T772315C,1540
T775555C,1540
T775092C,1540
T101644C,1540
T101017C,1540
T772241C,1540
T653207C,1538.8600000000001
T742220C,1536.07
T795520C,1531.62
T718529C,1530.28
T754778C,1530.04
T698382C,1530
JADAN02,1530
T785767C,1528.3799999999999
T775873C,1528.33
6A50J,1528.0199999999998
6V28A,1525.38
6V27H,1525.38
2G42H,1525.1399999999999
2G51H,1525.1399999999999
NSH,1525
6V76H,1524.6499999999999
6V75H,1524.6499999999999
T740045C,1523.1599999999999
T779415C,1521.45
T652229C,1520.47
T780036C,1520.47
T101722C,1520
T802047C,1520
T796336C,1520
T805618C,1520
T730575C,1520
T657352C,1520
T661730C,1520
T806959C,1520
T730574C,1520
T661688C,1520
T730696C,1520
T745747C,1520
T657390C,1520
T796690C,1520
T657210C,1520
T762497C,1519.82
T753095C,1519.45
T714635C,1518.28
T408266C,1517.36
T636861C,1515.92
T760335C,1515
T102195C,1515
T770104C,1515
T796363C,1514.81
T669750C,1514.38
3E76A,1512.48
T795353C,1511.6
7H25C,1510.64
7H26C,1510.64
T736229C,1510
T650270C,1510
T428174C,1510
T694308C,1510
9A64B,1510
T807135C,1508.77
T734678C,1507.94
T801151C,1507.9
T748969C,1507.2400000000002
T720656C,1505
T763672C,1505
T760733C,1505
T747314C,1505
T763671C,1505
T760732C,1505
T755588C,1505
T755587C,1505
4B31H,1503.47
T753081C,1502.37
T726080C,1501.1199999999994
T802175C,1499.47
T640881C,1497.1
T656993C,1496.72
T745968C,1496.56
T699492C,1496.56
T727722C,1495.94
T773148C,1495.12
T790793C,1495.12
T769919C,1492.92
T786484C,1491.1600000000003
T762665C,1490.04
T516439C,1490.04
OSABU,1490
7G81H,1489.6999999999998
7G82H,1489.6999999999998
T730547C,1482.3400000000001
T775741C,1480.3
T693435C,1480
T685833C,1480
T690483C,1480
T690481C,1480
T736249C,1480
T693465C,1480
T685646C,1480
T690468C,1480
T690486C,1480
T690480C,1480
T690482C,1480
T685815C,1480
T685796C,1480
T685712C,1480
T722566C,1480
T685795C,1480
T803902C,1480
T736247C,1480
T698850C,1480
T685645C,1480
T685819C,1480
T685709C,1480
T685818C,1480
T690466C,1480
T690090C,1480
T685711C,1480
T685713C,1480
T103757C,1480
T685707C,1480
T690489C,1480
T693436C,1480
T690491C,1480
T698908C,1480
T690484C,1480
T690091C,1480
T690094C,1480
T693599C,1480
T690485C,1480
T685816C,1480
T690092C,1480
T690467C,1480
T734755C,1478.9099999999999
T764449C,1478.47
T101715C,1477.22
T782024C,1477.05
T787512C,1475
T796595C,1475
T775606C,1475
T787516C,1475
T805715C,1475
T775605C,1475
T776035C,1475
T787511C,1475
T787699C,1475
T776033C,1475
9C93K,1472.2500000000002
T720641C,1470
T758369C,1470
T757425C,1470
1M79H,1470
1M80H,1470
T799228C,1468.5500000000002
CIVINN7,1467.6999999999998
T800511C,1467.26
T803994C,1465.18
T734551C,1465
T707237C,1462.77
T756663C,1461.98
T770820C,1460
T655985C,1460
T779493C,1458.83
T676974C,1457.8200000000002
T690069C,1457.29
T756996C,1455.45
T796852C,1455.0900000000001
T806956C,1455
T603357C,1455
T769087C,1455
T739923C,1455
T749480C,1455
1H41A,1455
1H40A,1455
1H42B,1455
7H45C,1453.58
3L15H,1453.58
3L16A,1453.58
T727045C,1453.52
T103662C,1453.52
T749886C,1451.07
T647069C,1450.73
FCS715,1450
8Y63K,1445
T687530C,1443.5200000000002
T681067C,1443.26
T778771C,1442.4399999999998
T750709C,1442.3899999999999
7G80B,1440.28
7G79A,1440.28
T676654C,1440.08
T791461C,1440
T764515C,1438.55
T668965C,1438.43
T682072C,1437.1
T807880C,1437.1
T768704C,1437.1
T806754C,1436.67
T785211C,1436.28
6B16J,1435.7
T671891C,1435.06
T697918C,1435
T740034C,1433.1599999999999
T807869C,1432.8899999999999
T795960C,1432.49
T102791C,1432.26
T789378C,1430.92
T728908C,1430.04
6P68H,1429.47
6P67D,1429.47
T715829C,1427.82
T769876C,1427.78
T722791C,1426.5900000000001
T673961C,1426.1100000000001
T768926C,1425
T756476C,1424.1
T761942C,1423.56
T762268C,1421.93
T728827C,1421.01
LFCAUT1,1420.87
T773555C,1420
T789369C,1420
T760860C,1420
T740100C,1419.31
T762751C,1419.31
T778997C,1417.91
T674831C,1416.73
T763293C,1415
T609211C,1415
T794676C,1411.37
T727313C,1410.94
T657755C,1410
T779304C,1410
T662797C,1410
T640780C,1410
T785013C,1410
T795475C,1410
T750412C,1410
T640457C,1410
T769152C,1410
T794763C,1407.6100000000001
T102203C,1407.6100000000001
T714855C,1405.8400000000001
T774742C,1405
T658559C,1405
T667874C,1404.7800000000002
T778223C,1402.82
T807715C,1400
T781068C,1400
T780828C,1400
T101573C,1399.33
8V37H,1398.58
T789657C,1396.3400000000001
T757948C,1395.35
T780083C,1395
T804318C,1395
T625977C,1395
T778363C,1392.8400000000001
T702422C,1391.1100000000001
T630375C,1390
T102304C,1390
T627481C,1390
T630396C,1390
T701419C,1390
T795903C,1390
T622699C,1390
T658748C,1386.95
9N94J,1386.56
8N67J,1386.56
T779144C,1385.76
T771234C,1385.19
9V49B,1385.0000000000002
9V48H,1385.0000000000002
T691975C,1385
T721177C,1385
T699959C,1385
T784216C,1385
T782348C,1385
T668297C,1385
T667822C,1385
T800021C,1385
T714020C,1383.96
T697763C,1383.6899999999998
8V43H,1381.87
8V44J,1381.87
T689734C,1381.51
T768108C,1380
T758949C,1379.3400000000001
7P42B,1379.29
6G25C,1379.29
9B76H,1379.18
T785214C,1378.14
T651182C,1377.57
T690648C,1375.31
T785176C,1375
T422338C,1374.95
T807539C,1374.38
2T29B,1374.08
3A80H,1372.96
T715977C,1372.83
T774033C,1372.83
T631385C,1372.83
T806105C,1372.83
T625825C,1372.83
T623528C,1372.83
T677842C,1372.83
T665720C,1372.83
T657655C,1372.83
T677844C,1372.83
T477836C,1370
T787549C,1369.67
T100093C,1369.13
6J58H,1367.05
6J59B,1367.05
T794932C,1365.76
T776642C,1365.4
T102561C,1365.26
T691589C,1365
T478465C,1365
T518739C,1365
T465668C,1365
T650746C,1365
T487095C,1365
T634109C,1365
T657426C,1365
T460412C,1365
T663192C,1365
1V79H,1362.4
1V78H,1362.4
T693074C,1362.3
T789239C,1360.15
T734691C,1360.04
T762289C,1360
T698087C,1360
T685804C,1360
T781102C,1360
DC7699,1359.81
T101422C,1359.22
T794989C,1358.21
T728841C,1357.45
4J12A,1355.06
4J13H,1355.06
ISHAN,1355
T717037C,1355
T769088C,1354.48
T695035C,1354.48
T677334C,1353.03
T767268C,1351.48
T806773C,1351.07
T671216C,1350.47
T775545C,1350.1399999999999
RAMNIC7,1350
T689351C,1350
T773325C,1347.74
T756370C,1346.0500000000002
T806602C,1345
T805961C,1345
T786590C,1345
T652103C,1345
T757594C,1345
T780931C,1345
T805964C,1345
T708017C,1345
T735921C,1345
T780932C,1345
T733588C,1345
T690369C,1345
T806488C,1345
T780148C,1341.72
T722365C,1341.56
7J40C,1341.32
T671230C,1341.07
T792365C,1340.56
T802271C,1340
NOBULLA,1340
T732770C,1340
T773968C,1339.8700000000001
T781803C,1337.92
T681457C,1337.48
7Y85J,1337.28
7Y84H,1337.28
T797374C,1336.92
SAJIB,1336.6
T797129C,1335.43
T101567C,1335
2A20C,1334.56
T740317C,1333.44
T784271C,1332.6699999999998
T737390C,1332.51
T626198C,1329.05
T750738C,1328.74
T779717C,1327.35
T728081C,1325
T707898C,1325
T102459C,1324.03
T764308C,1323.44
T778690C,1323.1200000000001
IBRAHIMA,1322.99
T803984C,1321.82
T780182C,1321.32
T766925C,1320.43
T793980C,1319.48
T630747C,1318.55
T789546C,1318.15
CNY499,1318.03
85COOP,1317.6999999999998
T788972C,1317.3600000000001
T800765C,1315.43
T736496C,1315.01
T800703C,1315
T781209C,1313.32
T787440C,1312.96
T701201C,1312.51
OWARIDA,1310
T757975C,1306.97
T728442C,1305.04
T723329C,1305.04
3J90B,1305
3J89C,1305
T676602C,1304.8500000000001
T795359C,1303.8700000000001
HNH77,1303.03
T787859C,1301.93
T794157C,1301.85
T673617C,1301.7799999999997
T754996C,1300.5400000000002
7C67H,1300
T799975C,1297.6999999999998
T799047C,1295.56
T760694C,1294.46
T786783C,1293.18
T739255C,1291.0700000000002
T682246C,1290.42
2T88H,1290.4099999999999
T784242C,1290
T732122C,1290
T789818C,1290
T752879C,1290
T670854C,1290
T732123C,1290
T732124C,1290
T762972C,1288.2500000000002
T780119C,1286.3600000000001
T676214C,1285.47
T664290C,1285
T794284C,1284.8
T752465C,1281.5900000000001
T790703C,1281
T788091C,1280.3400000000001
T800212C,1280.3400000000001
T771706C,1280.3400000000001
T778917C,1280.3400000000001
T762125C,1280
T757746C,1280
T757911C,1280
T773842C,1280
T722540C,1280
T768457C,1280
T758116C,1280
T715030C,1279.8400000000001
T800704C,1279.62
8K71B,1279.36
8K72C,1279.36
T756659C,1276.98
T794005C,1276.85
T770986C,1275.81
5N93A,1275
5N92A,1275
T100374C,1274.95
T703025C,1274.94
T743356C,1274.03
T790760C,1274.03
T734637C,1271.73
T726978C,1270
T805289C,1270
T770227C,1270
T759456C,1268.8400000000001
T742368C,1268.8400000000001
T747613C,1267.19
T706230C,1265.92
T650445C,1265.87
T772428C,1265.87
T711084C,1265
T647606C,1265
T102867C,1265
T808191C,1264.65
T774010C,1264
T686994C,1262.35
T665206C,1260
T715579C,1260
T640371C,1260
8M13H,1256.33
8M12C,1256.33
T671514C,1255
T676163C,1255
T675930C,1255
T659655C,1255
T676183C,1255
T761759C,1255
T757339C,1255
T675933C,1255
T768461C,1255
T671049C,1255
T676121C,1255
T675927C,1255
T711089C,1255
T757834C,1255
T676207C,1255
T736489C,1255
T797180C,1255
T676185C,1255
T676181C,1255
T647100C,1255
T645874C,1255
T801172C,1255
T676182C,1255
T675925C,1255
T648789C,1255
T728373C,1254.71
T697268C,1254.71
T780652C,1250.9099999999999
T755805C,1250.02
T648636C,1250
T700795C,1248.8400000000001
T712906C,1248.37
T781495C,1248.3200000000002
T800166C,1245.12
T648960C,1245
T673604C,1245
T726826C,1245
T703551C,1245
T625024C,1245
T635374C,1245
T650172C,1245
BLESS18,1245
T711034C,1245
BLESS506,1245
T689706C,1244.4
T733417C,1243.57
T768610C,1243.48
T788318C,1243.06
T674758C,1243.06
T788166C,1243.06
T749810C,1241.79
T757685C,1241.79
T791121C,1241.79
T749881C,1241.79
T660739C,1241.44
7H28J,1241.4399999999998
T773823C,1239.47
3C34H,1237.93
T792047C,1237.76
T652181C,1236.7800000000002
T700967C,1236.28
T734489C,1236.21
T780559C,1235
T655747C,1234.41
4C18B,1234.3500000000001
DBIG,1234.01
7N29C,1233.44
8N36B,1233.44
8E96A,1231.93
T706815C,1230.95
T774355C,1230.59
T788662C,1230.59
T674218C,1230
T730911C,1230
T787173C,1229.73
1B10A,1229.72
T512333C,1229.54
T715886C,1228.95
T728142C,1228.05
T776751C,1228.01
T788440C,1228.01
T776774C,1228.01
T770579C,1227.15
T768695C,1226.3
T759058C,1225
T791124C,1224.24
T740299C,1224.24
T803554C,1221.12
T805981C,1220.94
T806028C,1220.94
T794500C,1220.94
T797551C,1220.94
T794336C,1220.94
T794487C,1220.94
T786524C,1220.94
T791253C,1220.94
T800087C,1220.94
T805947C,1220.94
T796069C,1220.94
BITHEWAY,1220.04
T669155C,1220
T729733C,1220
T791199C,1219.2
T714918C,1219.2
1P82A,1217.8
1P81A,1217.8
T753067C,1215.67
T646263C,1215
T727930C,1215
T797322C,1215
T779318C,1213.98
T515007C,1213.1599999999999
9G83H,1210.3
9G84H,1210.3
T689605C,1210.04
T648488C,1210.04
T791489C,1210.04
T657856C,1210.04
T648422C,1210.04
T773461C,1210
T700769C,1210
T795084C,1208.31
T648294C,1205.89
T714386C,1205.75
T102648C,1205.4
T689443C,1205.1799999999998
T777116C,1205.15
T698711C,1205.03
T736615C,1205
T759953C,1205
T748896C,1205
T707944C,1205
T799080C,1203.79
T800824C,1202.32
T744743C,1201.72
T675300C,1200
T785046C,1198.96
T784498C,1196.46
8J89B,1196.43
T805261C,1196.1399999999999
T796646C,1196.12
T636876C,1195.68
T780046C,1195.49
T750541C,1195.3
T738926C,1195
6C45J,1194.3600000000001
T801131C,1192.73
T702494C,1191.6
T771849C,1191.6
T797342C,1190
T775451C,1190
T769995C,1189.6100000000001
T779359C,1189.08
T786639C,1188.71
4P43J,1187.21
4P44H,1187.21
T752828C,1186.72
T703775C,1186.12
T767788C,1186.12
T727827C,1186.12
T796789C,1185.4
T770248C,1185
SARDARJE,1185
2W33A,1184.2
T797421C,1182.5
T713682C,1180
T721785C,1180
T716678C,1180
T808175C,1180
T696830C,1180
T702082C,1180
2D26H,1180
1R56H,1180
1R57H,1180
T102023C,1179.5500000000002
T790721C,1178.0600000000002
T727579C,1177.54
T731829C,1176.09
T773660C,1175
T685320C,1174.26
7G28H,1173.49
7G30B,1173.49
T753755C,1173.29
T648993C,1172.7
T724234C,1172.04
T102763C,1171.6599999999999
T699160C,1171.51
T800161C,1171.22
T101027C,1171.22
T785104C,1170.9599999999998
T645615C,1170
T692477C,1170
T648551C,1170
T800987C,1168.8200000000002
T733620C,1168.72
T733810C,1167.28
T695023C,1165.9099999999999
T757620C,1165.5
T735049C,1165.04
T663125C,1165.04
T702946C,1165
T103258C,1165
T100960C,1165
T718368C,1165
T681912C,1165
T775752C,1165
T103387C,1165
T100961C,1165
T103259C,1165
T101001C,1165
T100521C,1165
T103256C,1165
T682071C,1164.87
4F37C,1164.54
T716000C,1164.48
T665991C,1162.83
T784942C,1162.14
T768772C,1161.36
T747558C,1160.97
T715548C,1160
T719231C,1160
T736087C,1160
T658614C,1160
T694381C,1160
9B20B,1158.74
T600089C,1158.69
2L63H,1157.85
T794548C,1155.3600000000001
2F37D,1155.17
Y202220C,1155.17
T100897C,1155
T749764C,1155
T769724C,1153.53
T790414C,1152.8600000000001
T665134C,1152.3200000000002
T631164C,1152.3200000000002
T786391C,1151.23
T776946C,1151.23
T807694C,1150.64
T674778C,1150.35
T661677C,1150.08
6N97C,1150
6N98B,1150
6N99H,1150
SISKA1,1149.2
T613815C,1148.58
T785039C,1148.57
T689536C,1145.95
T729419C,1145.05
T678195C,1145
T737293C,1145
T740371C,1145
8P14J,1144.1999999999998
8P15J,1144.1999999999998
T805273C,1142.92
T713803C,1141.29
T735387C,1140.69
T757976C,1140.15
T661809C,1137.18
T674664C,1137.18
T650022C,1137.18
T668427C,1137.18
T674665C,1137.18
T652306C,1137.18
T675910C,1137.18
T661569C,1137.18
T643897C,1137.18
T652795C,1137.18
T667496C,1137.18
T631297C,1137.18
T658620C,1137.18
T808069C,1136.92
T760126C,1136.25
T769198C,1135.8899999999999
T704060C,1135.3400000000001
T750105C,1135.3400000000001
T773418C,1135.04
T720704C,1135
T720994C,1135
T720706C,1135
T710636C,1135
T710613C,1135
T671440C,1135
T794836C,1135
T671461C,1135
T748871C,1134.32
T625720C,1133.78
T766031C,1132.79
AOKH,1132.51
T698658C,1132.38
T710189C,1130.84
T779204C,1128.24
T673436C,1127.87
T716490C,1127.4
T793522C,1127.25
T783615C,1126.85
T704353C,1125.7399999999998
T756885C,1125.45
T803913C,1125.45
T723328C,1125
T794942C,1123.75
1R31H,1123.22
1R30H,1123.22
T736867C,1122.42
T783566C,1122.02
5P83H,1121.42
5P84A,1121.42
T715913C,1120.93
T757283C,1120.93
RASHID3,1120
T673856C,1120
T675429C,1120
T777535C,1120
T637693C,1120
T632568C,1120
T800718C,1120
T713259C,1120
T660736C,1120
T742628C,1119.15
T726508C,1119.06
T785160C,1117.21
T743057C,1115.17
T517065C,1115
T470646C,1115
T524001C,1115
T640207C,1115
T622990C,1115
T808082C,1115
T610289C,1115
T689644C,1115
T784502C,1115
